Species,Geolocation,Year,Quarter,Value,Volume
Gourami,MIMAROPA Region,2021, Quarter 2,5543.826666666667,50.126666666666665
Gourami,Region V (Bicol Region),2021, Quarter 2,0.3,0.0
Gourami,Region VI (Western Visayas),2021, Quarter 2,941.2233333333335,2.486666666666667
Gourami,Region VII (Central Visayas),2021, Quarter 2,1022.3566666666667,0.21000000000000005
Gourami,Region VIII (Eastern Visayas),2021, Quarter 2,35920.0,296.56333333333333
Gourami,Region IX (Zamboanga Peninsula),2021, Quarter 2,217.48000000000002,0.7766666666666667
Gourami,Region X (Nothern Mindanao),2021, Quarter 2,35.913333333333334,0.8799999999999999
Gourami,Region XI (Davao Region),2021, Quarter 2,4.373333333333334,0.06
Gourami,Region XII (SOCCSKSARGEN),2021, Quarter 2,7.6,0.12
Gourami,Region XIII (Caraga),2021, Quarter 2,2.9,0.04666666666666666
Gourami,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),2021, Quarter 2,40004.93666666667,322.65333333333336
Mudfish,National Capital Region (NCR),2021, Quarter 2,683.8333333333334,18.303333333333335
Mudfish,Cordillera Administrative Region (CAR),2021, Quarter 2,1.95,0.01
Mudfish,Region I (Ilocos Region),2021, Quarter 2,36.04,0.34
Mudfish,Region II (Cagayan Valley),2021, Quarter 2,622.68,6.36
Mudfish,Region III (Central Luzon),2021, Quarter 2,5164.81,60.58
Mudfish,Region IV-A (CALABARZON),2021, Quarter 2,89792.39333333333,2573.87
Mudfish,MIMAROPA Region,2021, Quarter 2,31.8,0.31
Mudfish,Region V (Bicol Region),2021, Quarter 2,1.56,0.02
Mudfish,Region VI (Western Visayas),2021, Quarter 2,29.86,0.26
Mudfish,Region VII (Central Visayas),2021, Quarter 2,2.16,0.02
Mudfish,Region VIII (Eastern Visayas),2021, Quarter 2,0.45,0.0
Mudfish,Region IX (Zamboanga Peninsula),2021, Quarter 2,735.05,9.19
Mudfish,Region X (Nothern Mindanao),2021, Quarter 2,872.73,5.81
Mudfish,Region XI (Davao Region),2021, Quarter 2,2922.31,21.3
Mudfish,Region XII (SOCCSKSARGEN),2021, Quarter 2,1895.22,13.07
Mudfish,Region XIII (Caraga),2021, Quarter 2,2.62,0.02
Mudfish,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),2021, Quarter 2,269.29333333333335,323.29333333333335
Freshwater Prawn,National Capital Region (NCR),2021, Quarter 2,601.7600000000001,1.9233333333333336
Freshwater Prawn,Cordillera Administrative Region (CAR),2021, Quarter 2,12.673333333333332,0.15
Freshwater Prawn,Region I (Ilocos Region),2021, Quarter 2,603.46,1.9200000000000002
Freshwater Prawn,Region II (Cagayan Valley),2021, Quarter 2,31.5,0.07
Freshwater Prawn,Region III (Central Luzon),2021, Quarter 2,9.08,0.02
Freshwater Prawn,Region IV-A (CALABARZON),2021, Quarter 2,1149.0866666666668,1.4966666666666668
Freshwater Prawn,MIMAROPA Region,2021, Quarter 2,46.693333333333335,0.18333333333333335
Freshwater Prawn,Region V (Bicol Region),2021, Quarter 2,88.73666666666666,0.5733333333333334
Freshwater Prawn,Region VI (Western Visayas),2021, Quarter 2,3.32,0.03
Freshwater Prawn,Region VII (Central Visayas),2021, Quarter 2,1042.8366666666668,7.333333333333333
Freshwater Prawn,Region VIII (Eastern Visayas),2021, Quarter 2,227.83999999999995,0.8899999999999998
Freshwater Prawn,Region IX (Zamboanga Peninsula),2021, Quarter 2,90.56333333333333,0.5733333333333334
Freshwater Prawn,Region X (Nothern Mindanao),2021, Quarter 2,196.0033333333333,0.7966666666666665
Freshwater Prawn,Region XI (Davao Region),2021, Quarter 2,6.266666666666667,0.7966666666666665
Freshwater Prawn,Region XII (SOCCSKSARGEN),2021, Quarter 2,0.8,0.02
Freshwater Prawn,Region XIII (Caraga),2021, Quarter 2,12.216666666666667,0.08333333333333333
Freshwater Prawn,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),2021, Quarter 2,1014.4033333333335,7.640000000000001
Others,National Capital Region (NCR),2021, Quarter 2,121.63,6.35
Others,Cordillera Administrative Region (CAR),2021, Quarter 2,3.2,0.08
Others,Region I (Ilocos Region),2021, Quarter 2,601.85,4.22
Others,Region II (Cagayan Valley),2021, Quarter 2,52.24,0.49
Others,Region III (Central Luzon),2021, Quarter 2,14134.44,45.1
Others,Region IV-A (CALABARZON),2021, Quarter 2,94617.10666666667,2570.856666666667
Others,MIMAROPA Region,2021, Quarter 2,1.47,0.01
Others,Region V (Bicol Region),2021, Quarter 2,4775.38,19.14
Others,Region VI (Western Visayas),2021, Quarter 2,1988.9,16.13
Others,Region VII (Central Visayas),2021, Quarter 2,60.88,0.17
Others,Region VIII (Eastern Visayas),2021, Quarter 2,55.94,0.21
Others,Region IX (Zamboanga Peninsula),2021, Quarter 2,5.58,0.18
Others,Region X (Nothern Mindanao),2021, Quarter 2,66.0,0.3
Others,Region XI (Davao Region),2021, Quarter 2,475.63,2.21
Others,Region XII (SOCCSKSARGEN),2021, Quarter 2,720.78,2.67
Others,Region XIII (Caraga),2021, Quarter 2,11320.58,15.63
Others,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),2021, Quarter 2,146.9,0.54
Oyster,National Capital Region (NCR),2021, Quarter 2,973.8833333333333,168.37666666666667
Oyster,Cordillera Administrative Region (CAR),2021, Quarter 2,50.52333333333333,0.21
Oyster,Region I (Ilocos Region),2021, Quarter 2,2798.55,74.07
Oyster,Region II (Cagayan Valley),2021, Quarter 2,5938.14,539.83
Oyster,Region III (Central Luzon),2021, Quarter 2,672116.79,24948.66
Oyster,Region IV-A (CALABARZON),2021, Quarter 2,1213.69,60.55
Oyster,MIMAROPA Region,2021, Quarter 2,42.1,2.1466666666666665
Oyster,Region V (Bicol Region),2021, Quarter 2,14646.533333333333,961.4266666666666
Oyster,Region VI (Western Visayas),2021, Quarter 2,31030.11,2481.73
Oyster,Region VII (Central Visayas),2021, Quarter 2,2124.59,113.66
Oyster,Region VIII (Eastern Visayas),2021, Quarter 2,0.48,0.03
Oyster,Region IX (Zamboanga Peninsula),2021, Quarter 2,8134.11,383.41
Oyster,Region X (Nothern Mindanao),2021, Quarter 2,887.0433333333334,57.77
Oyster,Region XI (Davao Region),2021, Quarter 2,2594.65,172.98
Oyster,Region XII (SOCCSKSARGEN),2021, Quarter 2,84369.34333333334,486.05
Oyster,Region XIII (Caraga),2021, Quarter 2,99262.74,46.25666666666666
Oyster,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),2021, Quarter 2,341855.64666666667,51313.84333333333
Mussel,National Capital Region (NCR),2021, Quarter 2,1983.66,54.26
Mussel,Cordillera Administrative Region (CAR),2021, Quarter 2,132.71666666666667,20.246666666666666
Mussel,Region I (Ilocos Region),2021, Quarter 2,873.85,19.606666666666666
Mussel,Region II (Cagayan Valley),2021, Quarter 2,413.3066666666667,7.756666666666668
Mussel,Region III (Central Luzon),2021, Quarter 2,565.0,16.42
Mussel,Region IV-A (CALABARZON),2021, Quarter 2,268503.19,7651.84
Mussel,MIMAROPA Region,2021, Quarter 2,393.0,60.65
Mussel,Region V (Bicol Region),2021, Quarter 2,24.42,0.6
Mussel,Region VI (Western Visayas),2021, Quarter 2,35310.65,2313.88
Mussel,Region VII (Central Visayas),2021, Quarter 2,13352.703333333333,863.0533333333334
Mussel,Region VIII (Eastern Visayas),2021, Quarter 2,4686.58,275.11
Mussel,Region IX (Zamboanga Peninsula),2021, Quarter 2,89754.21999999999,2553.7366666666667
Mussel,Region X (Nothern Mindanao),2021, Quarter 2,81.91,1.58
Mussel,Region XI (Davao Region),2021, Quarter 2,1159.95,8.363333333333333
Mussel,Region XII (SOCCSKSARGEN),2021, Quarter 2,872.8733333333333,5.983333333333333
Mussel,Region XIII (Caraga),2021, Quarter 2,4406.14,6.1066666666666665
Mussel,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),2021, Quarter 2,50.68333333333333,0.21
Seaweed,National Capital Region (NCR),2021, Quarter 2,167785.02666666664,15895.926666666666
Seaweed,Cordillera Administrative Region (CAR),2021, Quarter 2,469080.89666666667,67067.81999999999
Seaweed,Region I (Ilocos Region),2021, Quarter 2,30.0,0.6
Seaweed,Region II (Cagayan Valley),2021, Quarter 2,158.0,19.75
Seaweed,Region III (Central Luzon),2021, Quarter 2,3266.45,435.53
Seaweed,Region IV-A (CALABARZON),2021, Quarter 2,68.27,3.28
Seaweed,MIMAROPA Region,2021, Quarter 2,381795.85,47262.47
Seaweed,Region V (Bicol Region),2021, Quarter 2,178598.44,12350.5
Seaweed,Region VI (Western Visayas),2021, Quarter 2,188133.91,26628.8
Seaweed,Region VII (Central Visayas),2021, Quarter 2,62395.06,11819.62
Seaweed,Region VIII (Eastern Visayas),2021, Quarter 2,15693.64,920.06
Seaweed,Region IX (Zamboanga Peninsula),2021, Quarter 2,386354.51,48766.83
Seaweed,Region X (Nothern Mindanao),2021, Quarter 2,56111.53,5534.77
Seaweed,Region XI (Davao Region),2021, Quarter 2,5898.12,391.56
Seaweed,Region XII (SOCCSKSARGEN),2021, Quarter 2,585.0,27.48
Seaweed,Region XIII (Caraga),2021, Quarter 2,19036.21,2858.27
Seaweed,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),2021, Quarter 2,1025416.84,153940.91
All Species,National Capital Region (NCR),2021, Quarter 3,25643.24,407.66
All Species,Cordillera Administrative Region (CAR),2021, Quarter 3,73271.87,692.55
All Species,Region I (Ilocos Region),2021, Quarter 3,3055883.81,25196.25
All Species,Region II (Cagayan Valley),2021, Quarter 3,449045.07,3443.46
All Species,Region III (Central Luzon),2021, Quarter 3,5105722.25,30325.21
All Species,Region IV-A (CALABARZON),2021, Quarter 3,4024956.55,35533.65
All Species,MIMAROPA Region,2021, Quarter 3,672706.22,41188.39
All Species,Region V (Bicol Region),2021, Quarter 3,602797.3,21234.16
All Species,Region VI (Western Visayas),2021, Quarter 3,4473288.05,58347.81
All Species,Region VII (Central Visayas),2021, Quarter 3,747374.0,11015.5
All Species,Region VIII (Eastern Visayas),2021, Quarter 3,427940.19,11052.78
All Species,Region IX (Zamboanga Peninsula),2021, Quarter 3,771287.99,51485.89
All Species,Region X (Nothern Mindanao),2021, Quarter 3,2129022.75,16126.83
All Species,Region XI (Davao Region),2021, Quarter 3,1441960.72,11851.84
All Species,Region XII (SOCCSKSARGEN),2021, Quarter 3,551399.59,3883.39
All Species,Region XIII (Caraga),2021, Quarter 3,196734.9,2232.81
All Species,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),2021, Quarter 3,1520355.87,154399.23
Milkfish,National Capital Region (NCR),2021, Quarter 3,3215.96,42.33
Milkfish,Cordillera Administrative Region (CAR),2021, Quarter 3,76842.22666666667,694.8933333333334
Milkfish,Region I (Ilocos Region),2021, Quarter 3,2828743.17,24319.48
Milkfish,Region II (Cagayan Valley),2021, Quarter 3,2365.24,21.49
Milkfish,Region III (Central Luzon),2021, Quarter 3,1066352.36,10129.97
Milkfish,Region IV-A (CALABARZON),2021, Quarter 3,1893336.13,17595.33
Milkfish,MIMAROPA Region,2021, Quarter 3,120095.15,1185.17
Milkfish,Region V (Bicol Region),2021, Quarter 3,138229.69,1454.59
Milkfish,Region VI (Western Visayas),2021, Quarter 3,3975733.7,36972.66
Milkfish,Region VII (Central Visayas),2021, Quarter 3,323339.82,2674.33
Milkfish,Region VIII (Eastern Visayas),2021, Quarter 3,167840.07,1433.86
Milkfish,Region IX (Zamboanga Peninsula),2021, Quarter 3,281063.95,2877.14
Milkfish,Region X (Nothern Mindanao),2021, Quarter 3,542216.72,5033.38
Milkfish,Region XI (Davao Region),2021, Quarter 3,1099519.68,8660.23
Milkfish,Region XII (SOCCSKSARGEN),2021, Quarter 3,110399.73,958.83
Milkfish,Region XIII (Caraga),2021, Quarter 3,97462.44,782.13
Milkfish,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),2021, Quarter 3,106108.1,899.47
Tilapia,National Capital Region (NCR),2021, Quarter 3,913.6,15.91
Tilapia,Cordillera Administrative Region (CAR),2021, Quarter 3,73191.87,692.11
Tilapia,Region I (Ilocos Region),2021, Quarter 3,40776.3,375.44
Tilapia,Region II (Cagayan Valley),2021, Quarter 3,238044.35,2614.16
Tilapia,Region III (Central Luzon),2021, Quarter 3,1126481.38,13799.59
Tilapia,Region IV-A (CALABARZON),2021, Quarter 3,1142247.18,15116.27
Tilapia,MIMAROPA Region,2021, Quarter 3,5911.96,61.88
Tilapia,Region V (Bicol Region),2021, Quarter 3,161442.7,1593.24
Tilapia,Region VI (Western Visayas),2021, Quarter 3,61894.21,687.39
Tilapia,Region VII (Central Visayas),2021, Quarter 3,10548.02,82.75
Tilapia,Region VIII (Eastern Visayas),2021, Quarter 3,7252.8,51.73
Tilapia,Region IX (Zamboanga Peninsula),2021, Quarter 3,7514.04,107.95
Tilapia,Region X (Nothern Mindanao),2021, Quarter 3,26149.89,241.33
Tilapia,Region XI (Davao Region),2021, Quarter 3,104315.22,839.38
Tilapia,Region XII (SOCCSKSARGEN),2021, Quarter 3,120734.93,1186.26
Tilapia,Region XIII (Caraga),2021, Quarter 3,17497.98,161.79
Tilapia,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),2021, Quarter 3,320693.71,2742.1
Tiger Prawn,National Capital Region (NCR),2021, Quarter 3,72907.66666666667,138.34666666666666
Tiger Prawn,Cordillera Administrative Region (CAR),2021, Quarter 3,44372.82666666666,279.4533333333333
Tiger Prawn,Region I (Ilocos Region),2021, Quarter 3,176709.29,304.7
Tiger Prawn,Region II (Cagayan Valley),2021, Quarter 3,5088.65,16.42
Tiger Prawn,Region III (Central Luzon),2021, Quarter 3,1729764.94,2718.51
Tiger Prawn,Region IV-A (CALABARZON),2021, Quarter 3,30794.23,81.01
Tiger Prawn,MIMAROPA Region,2021, Quarter 3,41100.11,94.43
Tiger Prawn,Region V (Bicol Region),2021, Quarter 3,15683.48,50.11
Tiger Prawn,Region VI (Western Visayas),2021, Quarter 3,32766.29,86.62
Tiger Prawn,Region VII (Central Visayas),2021, Quarter 3,12458.82,28.97
Tiger Prawn,Region VIII (Eastern Visayas),2021, Quarter 3,292.75,0.91
Tiger Prawn,Region IX (Zamboanga Peninsula),2021, Quarter 3,92915.16,237.71
Tiger Prawn,Region X (Nothern Mindanao),2021, Quarter 3,1141010.01,4219.62
Tiger Prawn,Region XI (Davao Region),2021, Quarter 3,949.3,3.16
Tiger Prawn,Region XII (SOCCSKSARGEN),2021, Quarter 3,593.75,1.43
Tiger Prawn,Region XIII (Caraga),2021, Quarter 3,3243.94,9.67
Tiger Prawn,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),2021, Quarter 3,18826.5,51.82
Mudcrab,National Capital Region (NCR),2021, Quarter 3,1183.2333333333333,14.449999999999998
Mudcrab,Cordillera Administrative Region (CAR),2021, Quarter 3,1487.876666666667,4.086666666666667
Mudcrab,Region I (Ilocos Region),2021, Quarter 3,198.64,0.54
Mudcrab,Region II (Cagayan Valley),2021, Quarter 3,6149.3,19.04
Mudcrab,Region III (Central Luzon),2021, Quarter 3,714596.2,1449.41
Mudcrab,Region IV-A (CALABARZON),2021, Quarter 3,816000.38,1331.04
Mudcrab,MIMAROPA Region,2021, Quarter 3,135.1,0.48
Mudcrab,Region V (Bicol Region),2021, Quarter 3,34630.32,122.91
Mudcrab,Region VI (Western Visayas),2021, Quarter 3,74623.38,177.68
Mudcrab,Region VII (Central Visayas),2021, Quarter 3,193344.97333333336,1049.0333333333333
Mudcrab,Region VIII (Eastern Visayas),2021, Quarter 3,182071.72,295.09
Mudcrab,Region IX (Zamboanga Peninsula),2021, Quarter 3,55557.54,139.08
Mudcrab,Region X (Nothern Mindanao),2021, Quarter 3,358835.03,1655.52
Mudcrab,Region XI (Davao Region),2021, Quarter 3,64.25,0.24
Mudcrab,Region XII (SOCCSKSARGEN),2021, Quarter 3,192.4,0.48
Mudcrab,Region XIII (Caraga),2021, Quarter 3,3057.86,6.76
Mudcrab,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),2021, Quarter 3,4323.43,11.75
Endeavor Prawn,National Capital Region (NCR),2021, Quarter 3,642.91,2.3533333333333335
Endeavor Prawn,Cordillera Administrative Region (CAR),2021, Quarter 3,33.36333333333334,0.20333333333333334
Endeavor Prawn,Region I (Ilocos Region),2021, Quarter 3,1879.66,5.63
Endeavor Prawn,Region II (Cagayan Valley),2021, Quarter 3,1212.97,5.92
Endeavor Prawn,Region III (Central Luzon),2021, Quarter 3,5250.0,15.0
Endeavor Prawn,Region IV-A (CALABARZON),2021, Quarter 3,6.59,0.02
Endeavor Prawn,MIMAROPA Region,2021, Quarter 3,42.7,0.2
Endeavor Prawn,Region V (Bicol Region),2021, Quarter 3,561.77,2.55
Endeavor Prawn,Region VI (Western Visayas),2021, Quarter 3,16414.04,105.86
Endeavor Prawn,Region VII (Central Visayas),2021, Quarter 3,5477.666666666667,35.346666666666664
Endeavor Prawn,Region VIII (Eastern Visayas),2021, Quarter 3,5.5,0.05
Endeavor Prawn,Region IX (Zamboanga Peninsula),2021, Quarter 3,200.32666666666668,0.9233333333333333
Endeavor Prawn,Region X (Nothern Mindanao),2021, Quarter 3,757.29,2.93
Endeavor Prawn,Region XI (Davao Region),2021, Quarter 3,47.2,0.24
Endeavor Prawn,Region XII (SOCCSKSARGEN),2021, Quarter 3,2904.4133333333334,19.496666666666666
Endeavor Prawn,Region XIII (Caraga),2021, Quarter 3,46.91,0.19
Endeavor Prawn,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),2021, Quarter 3,4010.036666666667,28.44333333333333
White Shrimp,National Capital Region (NCR),2021, Quarter 3,9110.37,142.06000000000003
White Shrimp,Cordillera Administrative Region (CAR),2021, Quarter 3,50942.39666666667,470.9533333333333
White Shrimp,Region I (Ilocos Region),2021, Quarter 3,774.27,2.61
White Shrimp,Region II (Cagayan Valley),2021, Quarter 3,1317.23,21.62
White Shrimp,Region III (Central Luzon),2021, Quarter 3,150301.4,430.0
White Shrimp,Region IV-A (CALABARZON),2021, Quarter 3,112.84,0.32
White Shrimp,MIMAROPA Region,2021, Quarter 3,250630.01666666663,13980.94
White Shrimp,Region V (Bicol Region),2021, Quarter 3,984.14,6.98
White Shrimp,Region VI (Western Visayas),2021, Quarter 3,1595.69,8.57
White Shrimp,Region VII (Central Visayas),2021, Quarter 3,15.0,0.1
White Shrimp,Region VIII (Eastern Visayas),2021, Quarter 3,145069.33,3701.536666666667
White Shrimp,Region IX (Zamboanga Peninsula),2021, Quarter 3,812.95,8.86
White Shrimp,Region X (Nothern Mindanao),2021, Quarter 3,1172.2,7.22
White Shrimp,Region XI (Davao Region),2021, Quarter 3,515816.04666666663,4232.813333333333
White Shrimp,Region XII (SOCCSKSARGEN),2021, Quarter 3,224075.21,1690.0566666666666
White Shrimp,Region XIII (Caraga),2021, Quarter 3,91.11,0.52
White Shrimp,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),2021, Quarter 3,6363.45,28.2
Grouper,National Capital Region (NCR),2021, Quarter 3,1131.0466666666669,14.293333333333331
Grouper,Cordillera Administrative Region (CAR),2021, Quarter 3,40.016666666666666,395.20000000000005
Grouper,Region I (Ilocos Region),2021, Quarter 3,66.9,0.16
Grouper,Region II (Cagayan Valley),2021, Quarter 3,24.5,0.07
Grouper,Region III (Central Luzon),2021, Quarter 3,355524.00333333336,3376.8233333333333
Grouper,Region IV-A (CALABARZON),2021, Quarter 3,195.15,0.43
Grouper,MIMAROPA Region,2021, Quarter 3,110.28,0.39
Grouper,Region V (Bicol Region),2021, Quarter 3,522.14,1.37
Grouper,Region VI (Western Visayas),2021, Quarter 3,12776.73,27.03
Grouper,Region VII (Central Visayas),2021, Quarter 3,373.5,1.25
Grouper,Region VIII (Eastern Visayas),2021, Quarter 3,28.5,0.09
Grouper,Region IX (Zamboanga Peninsula),2021, Quarter 3,89.91,0.3
Grouper,Region X (Nothern Mindanao),2021, Quarter 3,180752.09,1677.8433333333335
Grouper,Region XI (Davao Region),2021, Quarter 3,11.05,0.06
Grouper,Region XII (SOCCSKSARGEN),2021, Quarter 3,36803.693333333336,319.7
Grouper,Region XIII (Caraga),2021, Quarter 3,0.3,0.0
Grouper,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),2021, Quarter 3,9.45,0.04
Siganid,National Capital Region (NCR),2021, Quarter 3,207.19999999999996,13277.460000000001
Siganid,Cordillera Administrative Region (CAR),2021, Quarter 3,518266.5233333334,63469.503333333334
Siganid,Region I (Ilocos Region),2021, Quarter 3,570.92,2.06
Siganid,Region II (Cagayan Valley),2021, Quarter 3,1095.05,5.5
Siganid,Region III (Central Luzon),2021, Quarter 3,841.18,63.326666666666675
Siganid,Region IV-A (CALABARZON),2021, Quarter 3,331.83,2.4
Siganid,MIMAROPA Region,2021, Quarter 3,9.0,0.09
Siganid,Region V (Bicol Region),2021, Quarter 3,46.73,0.37
Siganid,Region VI (Western Visayas),2021, Quarter 3,21.0,0.09
Siganid,Region VII (Central Visayas),2021, Quarter 3,23.5,0.11
Siganid,Region VIII (Eastern Visayas),2021, Quarter 3,6.0,0.03
Siganid,Region IX (Zamboanga Peninsula),2021, Quarter 3,110642.68333333333,16015.023333333336
Siganid,Region X (Nothern Mindanao),2021, Quarter 3,16725.82333333333,1630.6999999999998
Siganid,Region XI (Davao Region),2021, Quarter 3,222.77,0.96
Siganid,Region XII (SOCCSKSARGEN),2021, Quarter 3,321.3833333333333,11.643333333333333
Siganid,Region XIII (Caraga),2021, Quarter 3,115.38,0.47
Siganid,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),2021, Quarter 3,356833.0233333334,50210.03333333333
P. Vannamei,National Capital Region (NCR),2021, Quarter 3,168531.51666666666,55.56666666666666
P. Vannamei,Cordillera Administrative Region (CAR),2021, Quarter 3,518825.53,63472.81666666667
